epoch,dropout_0_train_acc,dropout_0_train_loss,dropout_0_val_acc,dropout_0_val_loss,dropout_0.1_train_acc,dropout_0.1_train_loss,dropout_0.1_val_acc,dropout_0.1_val_loss,dropout_0.3_train_acc,dropout_0.3_train_loss,dropout_0.3_val_acc,dropout_0.3_val_loss,dropout_0.5_train_acc,dropout_0.5_train_loss,dropout_0.5_val_acc,dropout_0.5_val_loss,dropout_0.7_train_acc,dropout_0.7_train_loss,dropout_0.7_val_acc,dropout_0.7_val_loss,dropout_0.9_train_acc,dropout_0.9_train_loss,dropout_0.9_val_acc,dropout_0.9_val_loss
2.5300000000000002,68.757,72.56264346837997,64.6,0.7927675843238831,68.289,73.14482182264328,64.4,0.7891953587532043,67.945,73.79921543598175,64.2,0.779468297958374,66.406,75.88407921791077,62.7,0.7893836498260498,64.636,79.63645368814468,63.0,0.8132836222648621,41.95,105.83946430683136,43.3,1.0503287315368652
2.54,68.645,72.48533511161804,64.3,0.7951574921607971,68.258,73.19505321979523,64.2,0.7908338904380798,67.955,73.81293147802353,63.9,0.7806335091590881,66.431,75.83896678686142,62.9,0.7894039750099182,64.683,79.56741207838058,63.6,0.8132785558700562,41.792,105.98281610012054,43.0,1.0517888069152832
2.55,68.389,72.791652739048,64.3,0.8004447817802429,68.52,72.75793707370758,63.1,0.7927052974700928,67.969,73.79847937822342,63.7,0.781447172164917,66.43,75.8248228430748,62.8,0.7890017628669739,64.635,79.53027373552322,63.6,0.8133658170700073,41.508,106.21556282043457,42.4,1.0540666580200195
2.56,67.948,73.35566699504852,63.8,0.8079265356063843,68.65,72.63691300153732,63.8,0.7930315732955933,67.982,73.66887509822845,63.6,0.7815950512886047,66.463,75.81316512823105,62.6,0.7883118391036987,64.643,79.51964485645294,63.4,0.8134047389030457,41.19,106.52292835712433,42.1,1.0571131706237793
2.57,68.519,72.68165671825409,63.7,0.7983669638633728,68.678,72.58731055259705,64.3,0.7928013801574707,67.987,73.52706843614578,63.6,0.7815614342689514,66.508,75.81502211093903,62.6,0.7878733277320862,64.636,79.50920617580414,63.3,0.8131440877914429,40.946,106.77653896808624,42.0,1.0596647262573242
2.58,68.614,72.80049794912338,64.2,0.8003715872764587,68.544,72.69387459754944,63.8,0.7969090938568115,67.983,73.35813629627228,63.8,0.7805915474891663,66.506,75.93729227781296,63.1,0.7872317433357239,64.659,79.47596806287766,63.0,0.8128939270973206,40.559,107.21870768070221,41.6,1.0639550685882568
2.59,68.555,72.92411893606186,64.3,0.8035520315170288,68.716,72.47908252477646,64.5,0.7947817444801331,67.945,73.38546711206436,63.7,0.7804433703422546,66.387,76.08133798837662,62.9,0.7874894738197327,64.695,79.32902765274048,63.4,0.8120929598808289,40.402,107.39936876296997,41.3,1.065696120262146
2.6,68.728,72.50147247314453,64.4,0.8012050986289978,68.907,72.21568131446838,64.3,0.7912501096725464,67.95,73.33397728204727,63.9,0.7818341851234436,66.436,76.08873754739761,63.1,0.7869256138801575,64.757,79.15345245599747,63.4,0.8113462924957275,40.346,107.55509495735168,41.1,1.0671563148498535
2.61,68.247,73.09806364774704,64.1,0.8053375482559204,68.898,72.2440459728241,63.6,0.7930170893669128,68.049,73.25412291288376,63.7,0.7825899124145508,66.42,76.12088572978973,63.0,0.787063717842102,64.92,79.08574950695038,63.1,0.8114526271820068,40.362,107.6600331068039,41.2,1.0681651830673218
2.62,68.667,72.66125267744064,63.7,0.7978918552398682,68.868,72.29930901527405,63.1,0.7927186489105225,68.11,73.31370759010315,64.1,0.7852423787117004,66.416,76.16177672147751,62.9,0.7871111631393433,64.941,79.05100727081299,62.3,0.8119723796844482,40.411,107.66545736789703,41.3,1.0681604146957397
2.63,69.014,72.38595187664032,64.3,0.7933422923088074,69.1,72.16911119222641,64.0,0.7872626185417175,68.121,73.46321487426758,63.6,0.7868257164955139,66.591,76.13395875692368,63.3,0.7882405519485474,64.957,79.02147924900055,62.6,0.8114926218986511,40.592,107.46704506874084,41.4,1.066279649734497
2.64,68.896,72.59956103563309,63.2,0.795642614364624,69.021,72.41381067037582,64.6,0.7867870926856995,68.142,73.4303480386734,64.5,0.7840514779090881,66.469,76.25657314062119,63.5,0.790748119354248,64.966,78.95174038410187,62.7,0.8103931546211243,40.951,107.03971362113953,42.0,1.0621548891067505
2.65,69.27,72.2587086558342,63.7,0.7931276559829712,69.179,72.098199903965,64.9,0.7863378524780273,68.083,73.55639344453812,64.5,0.7846577167510986,66.489,76.15406268835068,63.6,0.7904418706893921,64.736,79.04278898239136,62.7,0.8097280859947205,41.272,106.67092084884644,42.2,1.0586271286010742
2.66,69.03,72.51688027381897,64.6,0.7951256632804871,69.06,72.08738195896149,63.9,0.7905375361442566,68.297,73.31215184926987,64.6,0.7832837104797363,66.618,75.85334587097168,63.1,0.7875129580497742,64.606,79.22065222263336,62.5,0.8103079199790955,41.524,106.35919153690338,42.6,1.0556634664535522
2.67,68.898,72.72544372081757,65.2,0.7951521873474121,68.912,72.14153599739075,63.2,0.7928745150566101,68.32,73.25877678394318,64.6,0.783521831035614,66.727,75.61442041397095,63.4,0.784904420375824,64.738,79.23971164226532,62.9,0.8103740215301514,41.579,106.29695129394531,42.5,1.0551600456237793
2.68,69.063,72.70187556743622,65.0,0.7902753949165344,68.846,72.1889596581459,62.6,0.7948710322380066,68.377,73.20233273506165,65.1,0.7848719358444214,66.7,75.53126788139343,63.2,0.7840844988822937,64.905,79.30268722772598,62.8,0.8113132119178772,41.728,106.10032439231873,42.8,1.0533950328826904
2.69,69.346,72.1294230222702,65.1,0.7864751815795898,68.902,72.03700876235962,62.9,0.7929673790931702,68.293,73.2353526353836,65.1,0.7850997447967529,66.723,75.51263475418091,63.2,0.7838914394378662,64.94,79.49546581506729,62.2,0.8130820393562317,41.708,106.14405620098114,42.9,1.0539134740829468
2.7,69.165,72.07561951875687,64.8,0.7908656001091003,69.022,71.87218397855759,63.1,0.7894768714904785,68.366,73.0801454782486,64.9,0.7859835624694824,66.905,75.3463773727417,63.1,0.7835237383842468,64.844,79.71962314844131,62.5,0.8140959143638611,41.695,106.16731822490692,43.0,1.0541645288467407
2.71,68.364,72.96849024295807,64.4,0.807084858417511,69.067,71.9175882935524,63.4,0.7882151007652283,68.402,72.9512922167778,65.5,0.7875162959098816,66.87,75.35932356119156,63.1,0.783470869064331,64.783,79.84608006477356,63.1,0.8137792944908142,41.651,106.25178682804108,42.9,1.0549955368041992
2.7199999999999998,68.77,72.28372544050217,64.5,0.800702691078186,69.047,71.72204637527466,62.9,0.7897465825080872,68.451,72.93373513221741,65.2,0.7875667810440063,66.924,75.47263276576996,63.1,0.7838664650917053,64.564,79.99058997631073,63.1,0.8136644959449768,41.333,106.71874535083771,42.2,1.0594465732574463
2.73,69.466,71.30636513233185,64.7,0.7858235836029053,68.915,71.84332031011581,62.8,0.7944137454032898,68.39,72.84504401683807,66.0,0.7849757075309753,66.93,75.67491495609283,63.2,0.7852972745895386,64.623,79.93173229694366,63.5,0.813035786151886,40.791,107.44431841373444,41.7,1.0663667917251587
2.74,69.285,71.6574319601059,64.5,0.7862769365310669,69.198,71.52206021547318,63.4,0.788522481918335,68.205,73.01450192928314,65.1,0.7834112644195557,66.802,76.02967119216919,63.2,0.7891020774841309,64.668,79.76416027545929,63.3,0.8113940358161926,40.035,108.56579732894897,40.4,1.0772390365600586
2.75,69.232,71.73034590482712,64.7,0.7865034937858582,69.276,71.51108819246292,63.2,0.7868074178695679,68.368,72.73569077253342,65.5,0.782307505607605,66.818,76.01430916786194,63.3,0.7889650464057922,64.762,79.50957417488098,63.5,0.8093087673187256,39.765,108.94824016094208,40.2,1.0810644626617432
2.76,69.357,71.21176278591156,64.5,0.7880063652992249,69.209,71.51087236404419,63.7,0.7876487970352173,68.431,72.67480713129044,65.8,0.7827135324478149,67.012,75.60499262809753,63.5,0.7853887677192688,64.861,79.2665131688118,63.8,0.8073407411575317,39.654,109.00908148288727,40.1,1.081778883934021
2.77,68.864,71.83755779266357,64.6,0.7976441383361816,69.074,71.6574022769928,63.3,0.7919915318489075,68.451,72.62921243906021,65.7,0.7795121669769287,67.129,75.18362218141556,63.0,0.7831087112426758,64.896,79.0766322016716,63.6,0.8055490851402283,39.752,108.7114360332489,40.2,1.0789000988006592
2.7800000000000002,68.931,71.982446372509,65.1,0.7968656420707703,69.198,71.49276888370514,63.8,0.7882627844810486,68.376,72.68130159378052,65.7,0.7772165536880493,67.029,75.01476114988327,62.5,0.7829228043556213,64.923,78.97854673862457,63.4,0.8043278455734253,40.157,107.91628348827362,40.2,1.0712217092514038
2.79,69.288,71.60777926445007,65.9,0.7878275513648987,69.317,71.36006367206573,63.9,0.7843927145004272,68.388,72.83502304553986,65.1,0.7760788202285767,67.002,74.95931321382523,63.6,0.78324294090271,64.868,78.903225004673,63.1,0.8032684326171875,40.787,106.89719069004059,41.4,1.0614266395568848
2.8,69.466,71.38538092374802,65.7,0.783392071723938,69.189,71.61747372150421,63.9,0.7848255634307861,68.506,72.71591401100159,64.6,0.774641752243042,67.048,74.90201425552368,62.7,0.7813408374786377,64.796,78.85449433326721,63.4,0.8027458786964417,41.274,106.20806837081909,42.2,1.0548670291900635
2.81,69.365,71.30817306041718,65.0,0.7868222594261169,69.037,72.00294953584671,63.8,0.7850664854049683,68.56,72.662158370018,65.7,0.776359498500824,67.078,74.89930927753448,63.2,0.7803347706794739,64.755,78.89726012945175,63.5,0.8038425445556641,41.455,105.84574902057648,42.4,1.0515475273132324
2.82,69.284,71.36605477333069,63.9,0.7891978025436401,69.442,71.47558361291885,64.8,0.7805458307266235,68.418,72.71089923381805,65.7,0.7787912487983704,67.046,75.04984498023987,63.2,0.780661940574646,64.813,78.99195462465286,63.3,0.8047438263893127,41.446,105.79521536827087,42.2,1.051127314567566
2.83,69.764,70.8792375922203,64.2,0.7848226428031921,69.58,71.3202452659607,65.5,0.777857780456543,68.391,72.63542383909225,65.3,0.7783682346343994,66.973,75.30049073696136,63.1,0.7819838523864746,64.806,79.05880731344223,63.5,0.805042028427124,40.895,106.24208784103394,41.2,1.0554832220077515
2.84,69.396,71.58113068342209,65.6,0.7904787063598633,69.32,71.64524060487747,64.9,0.779413640499115,68.511,72.42237275838852,65.3,0.7737823128700256,66.832,75.53950774669647,63.3,0.7828270792961121,64.816,79.06870543956757,63.4,0.8048920035362244,40.442,106.64608418941498,40.7,1.0594617128372192
2.85,69.326,71.58969533443451,65.1,0.7912253141403198,69.097,71.97263085842133,65.2,0.7802944779396057,68.575,72.44624501466751,64.9,0.769942045211792,67.017,75.2408726811409,63.2,0.7808061838150024,64.828,79.0606341958046,63.3,0.8047357201576233,40.041,107.02169024944305,40.0,1.063175916671753
2.86,69.749,70.87732172012329,65.2,0.7857388854026794,69.477,71.4861251115799,65.0,0.7755491137504578,68.582,72.51711982488632,64.9,0.7689487338066101,67.157,74.96825230121613,63.4,0.7786934971809387,64.944,78.91112035512924,63.6,0.8038924932479858,39.783,107.33697474002838,40.0,1.0661962032318115
2.87,69.627,70.93358969688416,64.1,0.7868420481681824,69.448,71.48541188240051,64.3,0.7769287824630737,68.695,72.27852946519852,64.6,0.7676411271095276,67.169,74.97376441955566,63.9,0.7783776521682739,65.056,78.7721272110939,63.5,0.8034141063690186,39.666,107.64460849761963,40.1,1.0690367221832275
2.88,69.757,70.81670588254929,64.0,0.7848914861679077,69.229,71.83167350292206,63.6,0.7787269949913025,68.686,72.27459460496902,65.7,0.7704995274543762,67.232,75.0322253704071,63.6,0.7780776023864746,65.154,78.72539341449738,63.4,0.8038930296897888,39.621,107.86130213737488,39.8,1.0708949565887451
2.89,69.756,70.70927006006241,64.8,0.7858267426490784,69.232,71.69598346948624,63.6,0.7776980400085449,68.697,72.3625636100769,65.0,0.772839367389679,67.178,75.18940544128418,63.7,0.7786981463432312,65.251,78.77164602279663,62.8,0.8048916459083557,39.561,108.0887885093689,39.8,1.072914719581604
2.9,69.885,70.57805871963501,65.9,0.7842319011688232,69.527,71.06710958480835,64.9,0.7751431465148926,68.625,72.41463994979858,64.6,0.7747011184692383,67.224,75.14503806829453,63.7,0.7785541415214539,65.258,78.87599802017212,63.5,0.8055412769317627,39.767,107.96038818359375,39.9,1.0713815689086914
2.91,69.668,71.15055876970291,66.2,0.7872834801673889,69.453,71.18136578798294,64.6,0.7812082767486572,68.821,72.08757936954498,65.3,0.7690315842628479,67.323,74.95774281024933,63.3,0.7784259915351868,65.253,79.03470432758331,64.3,0.806084156036377,40.014,107.75383830070496,40.3,1.069187045097351
2.92,69.664,71.1076488494873,65.8,0.7896000146865845,69.419,71.18563628196716,64.7,0.7825314998626709,68.826,72.11463934183121,66.0,0.7661569118499756,67.324,75.00886845588684,63.5,0.7807697057723999,65.148,79.22088253498077,64.2,0.807214617729187,40.065,107.6961659193039,40.2,1.0685604810714722
2.93,69.653,70.71783638000488,65.1,0.7901222109794617,69.583,70.97325873374939,64.2,0.7801287770271301,68.825,72.19035542011261,65.7,0.7659378051757812,67.384,74.86162358522415,63.6,0.7804238200187683,64.932,79.49181216955185,63.6,0.8093597292900085,39.986,107.78973507881165,40.0,1.0694741010665894
2.94,69.005,71.56279081106186,63.7,0.7999604344367981,69.602,70.98789441585541,64.5,0.780647873878479,68.861,72.17720347642899,65.4,0.7661445736885071,67.446,74.73294824361801,63.7,0.779658854007721,64.86,79.5905219912529,63.8,0.8103634119033813,39.982,107.7140885591507,40.0,1.0688109397888184
2.95,69.489,70.80078035593033,63.8,0.7871190309524536,69.563,71.00576400756836,64.7,0.7784826755523682,68.891,72.05616170167923,65.9,0.7664911150932312,67.437,74.73254626989365,63.6,0.7801432609558105,64.956,79.49852502346039,63.5,0.8101329207420349,39.824,107.76088535785675,39.7,1.0693614482879639
2.96,69.579,71.15535867214203,64.8,0.7843340635299683,69.619,70.95875686407089,64.6,0.7762053608894348,68.946,71.98266053199768,65.8,0.7679867148399353,67.389,74.66964793205261,63.7,0.7804847359657288,65.136,79.28173089027405,63.8,0.8095856308937073,39.574,108.00977051258087,39.3,1.071885585784912
2.9699999999999998,69.776,70.85228514671326,64.9,0.7820969820022583,69.858,70.88876736164093,64.7,0.7751976251602173,69.048,71.94068080186844,65.5,0.767208993434906,67.373,74.58486825227737,63.5,0.7805032730102539,65.293,79.09037816524506,64.0,0.8089262247085571,39.315,108.30618572235107,38.8,1.0748323202133179
2.98,69.958,70.27386444807053,64.8,0.7835055589675903,69.951,70.77217787504196,65.0,0.7722563147544861,69.091,71.9496391415596,65.9,0.7663525938987732,67.423,74.44860047101974,63.6,0.7793520092964172,65.301,78.89121890068054,64.0,0.8077633380889893,39.0,108.67226493358612,38.7,1.0785635709762573
2.99,69.603,70.72762978076935,63.7,0.7912724614143372,69.796,70.80253607034683,65.2,0.7700961232185364,69.072,72.0868656039238,65.8,0.7685629725456238,67.42,74.3589653968811,63.1,0.7793260812759399,65.343,78.67484945058823,63.5,0.8058668971061707,38.709,108.9537889957428,38.6,1.0815082788467407
3.01,70.171,70.15259623527527,64.5,0.7817244529724121,69.934,70.34648334980011,65.2,0.7706595659255981,69.256,71.7963941693306,65.6,0.7689048051834106,67.216,74.52641487121582,62.9,0.7831729054450989,65.109,78.48654305934906,63.7,0.802601158618927,39.047,108.1794183254242,38.7,1.0741654634475708
3.02,70.178,69.9122844338417,64.2,0.7827423214912415,69.824,70.35395073890686,64.3,0.7756235599517822,69.215,71.88199025392532,65.2,0.7724967002868652,67.178,74.56898182630539,62.6,0.7841448187828064,65.198,78.36094969511032,63.8,0.8016471266746521,39.34,107.67639207839966,38.6,1.069318413734436
3.03,70.085,69.91606783866882,64.1,0.7857928276062012,69.787,70.33193612098694,64.3,0.7795429229736328,69.126,71.88158756494522,66.0,0.7729028463363647,67.249,74.34659850597382,63.2,0.7834072709083557,65.193,78.32205218076706,64.0,0.8012011051177979,39.481,107.40376877784729,38.6,1.066655158996582
3.04,69.983,69.96595042943954,63.7,0.7885171175003052,69.877,70.13295894861221,65.0,0.777237594127655,69.08,71.85298562049866,65.7,0.7738251686096191,67.427,74.21868562698364,62.9,0.7835730314254761,65.202,78.29735869169235,64.0,0.800476610660553,39.804,107.0506329536438,38.9,1.0631885528564453
3.05,70.367,70.00499302148819,64.2,0.7850620746612549,69.664,71.08496564626694,65.4,0.7796012759208679,69.263,71.59294974803925,65.7,0.7745238542556763,67.464,74.06988370418549,63.4,0.7847462296485901,65.277,78.20493006706238,64.0,0.7997277975082397,39.59,107.30429434776306,38.5,1.0657570362091064
3.06,69.851,70.94651001691818,64.6,0.7938351631164551,69.717,70.95736056566238,64.5,0.7777556777000427,69.351,71.3866423368454,64.6,0.7775568962097168,67.379,74.15415596961975,63.5,0.7875732183456421,65.334,78.06910079717636,63.5,0.7989072799682617,39.459,107.49916160106659,38.4,1.0677659511566162
3.07,70.311,69.58230084180832,64.5,0.7907989025115967,70.235,69.8955010175705,65.8,0.7766637206077576,69.016,71.66849905252457,64.0,0.7853379249572754,67.272,74.27815991640091,63.7,0.7886070013046265,65.44,78.02997207641602,63.5,0.7988901138305664,39.349,107.6991376876831,38.4,1.0698297023773193
3.08,68.878,71.48700559139252,64.1,0.8171453475952148,69.653,70.63692796230316,64.3,0.7898420691490173,68.859,71.85265570878983,64.0,0.7887779474258423,67.509,74.11512243747711,63.7,0.7846373915672302,65.406,78.06041723489761,63.4,0.7985861897468567,39.117,108.13074517250061,38.8,1.074113368988037
3.09,69.561,70.54082345962524,64.5,0.8057787418365479,69.892,70.32544630765915,64.5,0.785933256149292,69.102,71.27902752161026,64.1,0.7794342637062073,67.61,74.22380536794662,63.4,0.7824051976203918,65.411,78.11940276622772,63.8,0.7988505363464355,38.82,108.67769801616669,38.5,1.0795140266418457
3.1,70.601,69.45265781879425,64.6,0.7858179211616516,69.601,70.95228207111359,65.4,0.7869119048118591,69.195,71.43835163116455,64.6,0.7737334966659546,67.436,74.60464280843735,63.1,0.7834302186965942,65.412,78.24944806098938,63.5,0.7997421026229858,38.44,109.28957521915436,38.4,1.08562433719635
3.11,69.53,71.8289185166359,64.6,0.7989540696144104,70.174,70.10434329509735,65.9,0.7753141522407532,68.846,71.99373209476471,64.5,0.7739143967628479,67.382,74.80163216590881,63.5,0.7843905687332153,65.373,78.4006267786026,63.3,0.8001412153244019,38.053,109.91439211368561,37.8,1.0918546915054321
3.12,70.465,70.06223887205124,64.0,0.7855766415596008,70.231,70.03151625394821,65.7,0.7711042165756226,68.961,71.92246532440186,64.8,0.7712883353233337,67.345,74.9061244726181,63.6,0.7854645252227783,65.312,78.52741801738739,63.6,0.8005181550979614,37.92,110.16209280490875,37.4,1.0943431854248047
3.13,69.85,70.08066773414612,64.0,0.794946551322937,69.677,71.02542251348495,65.0,0.778339147567749,69.432,71.4559576511383,64.7,0.7694216370582581,67.457,74.70195376873016,63.6,0.7844586968421936,65.225,78.67414176464081,63.6,0.801593005657196,37.828,110.33826076984406,37.5,1.0961344242095947
3.14,69.883,69.96197897195816,65.0,0.7979891300201416,69.408,71.17334455251694,65.1,0.7841997742652893,69.165,72.08059108257294,64.6,0.7791504859924316,67.594,74.44608956575394,63.7,0.7827683687210083,65.281,78.59197473526001,63.8,0.8012006282806396,37.959,110.12235915660858,37.8,1.0940468311309814
3.15,70.679,69.39792501926422,64.8,0.7893229126930237,70.427,69.64834237098694,65.3,0.772698163986206,68.63,72.81423687934875,63.2,0.7894039154052734,67.632,74.23198115825653,64.4,0.7816215753555298,65.402,78.46237295866013,63.9,0.800540566444397,38.231,109.59762597084045,37.8,1.088988184928894
3.16,70.284,70.520536839962,65.2,0.7977708578109741,70.017,70.07067960500717,65.2,0.7810688018798828,69.019,72.14019548892975,63.5,0.7828421592712402,67.482,74.3225554227829,64.0,0.7833141684532166,65.409,78.39848554134369,63.3,0.8003162145614624,38.562,108.9577841758728,38.7,1.0827927589416504
3.17,70.838,69.33904111385345,64.8,0.7819167971611023,69.84,70.38860952854156,65.3,0.7846468687057495,69.512,71.3665783405304,64.3,0.7742782235145569,67.505,74.20090210437775,63.9,0.780934751033783,65.481,78.42345023155212,62.7,0.8012975454330444,38.937,108.42181348800659,38.4,1.0775495767593384
3.18,70.56,69.41126149892807,65.0,0.7834168076515198,70.4,69.45405405759811,65.7,0.7750048637390137,69.427,71.35628235340118,64.4,0.7723502516746521,67.525,74.1290613412857,64.4,0.7790144085884094,65.572,78.4924550652504,63.2,0.8031567931175232,39.215,107.93508589267731,38.4,1.0728017091751099
3.19,70.417,69.45958292484283,64.4,0.7855862379074097,70.498,69.29367685317993,64.6,0.7742317914962769,69.285,71.53468072414398,64.7,0.7756043076515198,67.565,74.01205062866211,64.5,0.7773916125297546,65.593,78.52185887098312,63.1,0.8043524622917175,39.334,107.8412994146347,38.7,1.0718878507614136
3.2,71.001,68.7430904507637,64.6,0.7799314856529236,70.215,69.73660176992416,64.6,0.7816069722175598,69.52,71.20295482873917,65.0,0.7763547301292419,67.587,73.94885611534119,64.8,0.776462972164154,65.638,78.55960351228714,63.2,0.8056706786155701,39.443,107.72466564178467,38.7,1.070743441581726
3.21,70.925,68.75753420591354,65.8,0.7826573252677917,70.428,69.36561185121536,64.9,0.7796491980552673,69.601,71.00528478622437,63.7,0.7799582481384277,67.672,73.96165555715561,64.4,0.7746491432189941,65.691,78.43320178985596,63.0,0.8053065538406372,39.185,108.08153235912323,38.4,1.0743086338043213
3.22,70.558,69.21307557821274,65.3,0.791534960269928,70.616,69.03607439994812,65.3,0.7744390964508057,69.318,71.198979139328,64.1,0.7848300933837891,67.621,74.07648479938507,64.2,0.7747037410736084,65.631,78.28959822654724,63.5,0.8041442632675171,38.728,108.86997854709625,38.2,1.0819997787475586
3.23,70.753,68.99035078287125,65.7,0.789095401763916,70.374,69.6738510131836,66.1,0.7791510224342346,69.415,71.09626460075378,63.7,0.7841305732727051,67.68,73.95250630378723,64.2,0.7731119394302368,65.564,78.25018000602722,63.0,0.8036273121833801,38.267,109.76311206817627,37.5,1.09066641330719
3.24,70.801,69.21514815092087,65.8,0.7837554216384888,70.377,69.6526488661766,65.6,0.7790198922157288,69.654,70.83353447914124,64.3,0.7785791754722595,67.779,73.82382148504257,64.4,0.771334171295166,65.526,78.36626726388931,63.3,0.8044958114624023,37.778,110.65344846248627,37.4,1.0993534326553345
3.25,71.063,68.75653111934662,66.3,0.7821008563041687,70.54,69.22174775600433,64.6,0.7808889150619507,69.653,70.9309212565422,65.0,0.7763566374778748,67.827,73.7536553144455,64.6,0.7705563902854919,65.466,78.47512292861938,63.0,0.8054852485656738,37.599,110.91942858695984,37.1,1.1019415855407715
3.26,70.933,68.61367589235306,65.7,0.7886022925376892,70.163,69.93768936395645,63.9,0.7875837683677673,69.381,71.36943972110748,65.1,0.7768145799636841,67.772,73.74832063913345,65.1,0.770369827747345,65.433,78.47487878799438,63.1,0.8059146404266357,37.592,110.91810822486877,37.1,1.101837396621704
3.27,70.595,68.9763268828392,64.4,0.7974231839179993,70.349,69.81923645734787,65.2,0.7819657921791077,69.333,71.3460504412651,64.8,0.7750319838523865,67.659,73.89689874649048,64.0,0.7706785798072815,65.501,78.40810179710388,63.3,0.8058674335479736,37.729,110.67185389995575,37.2,1.0992473363876343
3.2800000000000002,70.979,68.45300269126892,65.3,0.7884646654129028,70.641,69.49559938907623,65.6,0.7705432176589966,69.703,70.76080906391144,65.3,0.772527277469635,67.733,73.88567793369293,64.1,0.7710034251213074,65.606,78.25844305753708,63.3,0.8049806356430054,37.896,110.30152976512909,37.3,1.0955146551132202
3.29,70.853,69.19542980194092,66.4,0.7877657413482666,70.313,69.89660632610321,65.8,0.7724079489707947,69.911,70.61237049102783,65.6,0.7739657163619995,67.851,73.86587697267532,64.4,0.7713441252708435,65.592,78.23076212406158,63.1,0.8045007586479187,38.109,109.79588401317596,37.6,1.0905330181121826
3.3,70.982,68.38653892278671,65.3,0.7873407602310181,70.426,69.68010252714157,65.7,0.7732711434364319,69.912,70.5972683429718,65.7,0.7741172909736633,67.909,73.87784838676453,63.9,0.7719066143035889,65.579,78.17094224691391,63.1,0.8036543726921082,38.288,109.29210329055786,37.7,1.0856482982635498
3.31,70.412,69.03065234422684,64.9,0.8014025092124939,70.597,69.38626074790955,65.4,0.7756005525588989,69.935,70.5309556722641,65.8,0.7724757790565491,67.991,73.85569053888321,64.4,0.7720204591751099,65.699,78.01777613162994,62.8,0.8027921915054321,38.301,109.07956123352051,37.4,1.0835758447647095
3.32,70.211,69.3364428281784,64.5,0.8050240278244019,70.219,69.96096509695053,64.2,0.7834373712539673,69.904,70.53960794210434,65.8,0.7731897830963135,68.043,73.74811440706253,64.9,0.7719163298606873,65.778,77.81743597984314,63.1,0.8018412590026855,38.304,108.95225036144257,37.3,1.0822899341583252
3.33,71.109,68.24865907430649,65.1,0.7854794263839722,70.594,69.68149429559708,64.8,0.775356113910675,69.915,70.57016557455063,65.6,0.7719224095344543,68.036,73.65711790323257,65.1,0.7719267010688782,65.76,77.69858986139297,62.5,0.8011372685432434,38.275,108.78786635398865,37.6,1.0807033777236938
3.34,70.33,70.01612704992294,65.2,0.7923848032951355,70.504,69.88742017745972,66.0,0.7705106735229492,69.894,70.6872466802597,65.9,0.7725546956062317,68.029,73.5219777226448,64.9,0.7730033993721008,65.745,77.58772820234299,62.6,0.7994746565818787,38.068,108.98910295963287,37.3,1.0827369689941406
3.35,70.539,69.64064878225327,65.5,0.7908250689506531,70.581,69.5832342505455,66.3,0.7685447335243225,69.652,71.14461034536362,65.1,0.777707576751709,68.097,73.34662187099457,65.0,0.7753101587295532,65.705,77.55728954076767,62.7,0.7984327673912048,37.78,109.32997834682465,37.4,1.086124062538147
3.36,70.771,68.64871263504028,64.6,0.7923997640609741,71.153,68.4650467634201,65.7,0.7650343775749207,69.662,71.06573867797852,65.1,0.7789433598518372,68.024,73.32456642389297,65.2,0.7791491746902466,65.706,77.60610443353653,62.6,0.7983810901641846,37.492,109.73102867603302,37.2,1.0901002883911133
3.37,69.997,69.76467424631119,64.2,0.8093758225440979,69.95,70.19714266061783,64.2,0.7911043167114258,69.952,70.51943635940552,65.5,0.7751161456108093,68.04,73.2224937081337,64.7,0.7803844809532166,65.583,77.71910107135773,62.8,0.7992777824401855,37.335,109.99139189720154,37.1,1.0926744937896729
3.38,70.223,69.47420990467072,65.5,0.8032963275909424,69.129,71.3099382519722,63.4,0.8050622344017029,70.09,70.25031071901321,65.8,0.7756703495979309,68.078,73.05807715654373,64.3,0.7790644764900208,65.58,77.6734237074852,62.3,0.7993735074996948,37.247,110.26188516616821,37.1,1.095304250717163
3.39,71.189,68.72900849580765,66.0,0.7865517139434814,70.848,68.75464057922363,65.3,0.7751971483230591,70.004,70.18443709611893,64.7,0.7787889242172241,68.066,73.09803867340088,64.5,0.778753399848938,65.625,77.55758690834045,62.5,0.7989544868469238,37.192,110.52272248268127,37.1,1.0977864265441895
3.4,71.409,68.54027110338211,66.5,0.7800056338310242,71.033,68.57466441392899,66.2,0.7653836011886597,69.847,70.33841681480408,64.6,0.7818828225135803,67.816,73.55858862400055,64.6,0.7799813151359558,65.668,77.4980593919754,62.6,0.7988171577453613,37.275,110.39441692829132,37.1,1.096529245376587
3.41,70.893,69.27316945791245,64.5,0.7867233753204346,70.17,69.9931446313858,66.0,0.7746294140815735,69.942,70.21195936203003,65.2,0.7788443565368652,67.978,73.34145963191986,64.9,0.7781875133514404,65.653,77.49007791280746,62.9,0.7992878556251526,37.509,110.12818455696106,37.3,1.0938416719436646
3.42,70.344,69.84364026784897,64.9,0.7930521368980408,70.76,69.00241976976395,66.3,0.7688824534416199,70.12,69.90034663677216,65.5,0.7707098126411438,68.086,73.0487409234047,65.3,0.775073230266571,65.7,77.4389740228653,62.9,0.7994629740715027,37.824,109.64805948734283,37.2,1.089070439338684
